Maturity,Interpolated Zero Rates
5.346020066889632,0.028297379462828606
5.374180602006689,0.028327790795388833
5.402341137123745,0.02835878043103507
5.430501672240802,0.028390361004397995
5.458662207357859,0.028422545150108273
5.486822742474916,0.028455345502796596
5.514983277591973,0.02848877200362699
5.54314381270903,0.02852278106234172
5.571304347826087,0.028557279854301017
5.599464882943144,0.028592173722693168
5.627625418060201,0.028627368010706464
5.655785953177257,0.028662768061529193
5.683946488294314,0.028698279218349665
5.712107023411371,0.028733806824356153
5.740267558528428,0.028769256222736968
5.768428093645484,0.02880453275668039
5.796588628762541,0.028839541769374717
5.8247491638795985,0.028874188604008238
5.852909698996656,0.028908378603769252
5.881070234113712,0.028942017111846047
5.909230769230769,0.028975009471426918
5.937391304347826,0.02900726102570016
5.965551839464883,0.029038677117854062
5.993712374581939,0.029069163091076922
6.021872909698996,0.02909863804754471
6.050033444816053,0.02912713073619737
6.07819397993311,0.029154722346962283
6.106354515050167,0.02918149439660047
6.134515050167224,0.029207528401872976
6.162675585284281,0.029232905879540822
6.190836120401338,0.02925770834636506
6.218996655518394,0.029282017319106714
6.247157190635451,0.029305914314526824
6.275317725752508,0.029329480849386424
6.303478260869565,0.029352798440446547
6.331638795986621,0.029375948604468224
6.3597993311036785,0.0293990128582125
6.3879598662207355,0.029422072718440405
6.416120401337793,0.029445209701912976
6.444280936454849,0.02946850532539124
6.472441471571906,0.029492041105636236
6.500602006688963,0.029515898559266767
6.52876254180602,0.0295401436905699
6.556923076923076,0.02956478430700737
6.585083612040133,0.029589814570860157
6.61324414715719,0.02961522864440923
6.641404682274247,0.029641020689935578
6.669565217391304,0.02966718486972017
6.697725752508361,0.029693715346043977
6.725886287625418,0.029720606281187986
6.754046822742475,0.029747851837433167
6.782207357859531,0.029775446177060495
6.810367892976588,0.02980338346235095
6.838528428093645,0.029831657855585506
6.866688963210702,0.029860263519045145
6.894849498327758,0.02988919461501083
6.9230100334448155,0.029918445305763555
6.9511705685618725,0.029948009753584283
6.97933110367893,0.029977882120753998
7.007491638795986,0.030008056579095856
7.035652173913043,0.03003852829069625
7.0638127090301,0.030069294258274593
7.091973244147157,0.030100351684937233
7.120133779264213,0.030131697773790513
7.14829431438127,0.030163329727940794
7.176454849498327,0.030195244750494402
7.204615384615384,0.030227440044557703
7.232775919732441,0.03025991281323703
7.260936454849498,0.03029266025963873
7.289096989966555,0.03032567958686916
7.317257525083612,0.030358967998034652
7.345418060200669,0.03039252269624157
7.373578595317725,0.030426340884596243
7.401739130434782,0.03046041976620503
7.429899665551839,0.03049475654417427
7.458060200668896,0.030529348421610314
7.4862207357859525,0.030564192601619505
7.51438127090301,0.03059928629581588
7.542541806020067,0.030634626902008053
7.570702341137124,0.03067021199907898
7.59886287625418,0.030706039173394966
7.627023411371237,0.03074210601132234
7.655183946488294,0.030778410099227407
7.683344481605351,0.030814949023476486
7.711505016722407,0.030851720370435903
7.739665551839464,0.030888721726471967
7.767826086956521,0.030925950677950998
7.7959866220735785,0.030963404811239312
7.824147157190635,0.031001081712703223
7.852307692307692,0.03103897896870905
7.880468227424749,0.031077094165623112
7.908628762541806,0.031115424889811727
7.936789297658862,0.03115396872764121
7.964949832775919,0.031192723265477874
7.993110367892976,0.03123168608968804
8.021270903010032,0.031270854786638026
8.049431438127089,0.03131022694269414
8.077591973244147,0.03134980014422272
8.105752508361203,0.03138957197759006
8.13391304347826,0.0314295400291625
8.162073578595317,0.031469701885306324
8.190234113712375,0.03151005513238788
8.218394648829431,0.03155059735677347
8.246555183946487,0.031591326144829415
8.274715719063545,0.03163223908292204
8.302876254180601,0.031673333757417634
8.331036789297658,0.031714607754682544
8.359197324414716,0.031756058661083074
8.387357859531772,0.031797684062985554
8.41551839464883,0.031839481546756275
8.443678929765886,0.031881448698761576
8.471839464882942,0.03192358310536776
8.5,0.03196588235294116
