Maturity,Interpolated Zero Rates
18.592374581939797,0.02678600463009155
18.692441471571904,0.02680107133207521
18.79250836120401,0.026816065618119188
18.89257525083612,0.026831011049390455
18.992642140468227,0.026845931187056006
19.092709030100334,0.02686084959228281
19.19277591973244,0.026875789826237836
19.292842809364547,0.026890775450088073
19.392909698996654,0.026905830025000493
19.49297658862876,0.02692097711214207
19.593043478260867,0.026936240272679785
19.693110367892974,0.026951643067780615
19.793177257525084,0.026967209058611538
19.89324414715719,0.02698296180633953
19.993311036789297,0.02699892487213157
20.093377926421404,0.02701511798812905
20.19344481605351,0.027031542159649896
20.293511705685617,0.027048192675868155
20.393578595317724,0.027065064824550428
20.49364548494983,0.027082153893463325
20.593712374581937,0.02709945517037345
20.693779264214047,0.0271169639430474
20.793846153846154,0.02713467549925179
20.89391304347826,0.027152585126753215
20.993979933110367,0.02717068811331829
21.094046822742474,0.027188979746713613
21.19411371237458,0.027207455314705788
21.294180602006687,0.02722611010506142
21.394247491638794,0.027244939405547116
21.4943143812709,0.027263938503929476
21.59438127090301,0.027283102687975107
21.694448160535117,0.02730242724545062
21.794515050167224,0.027321907464122608
21.89458193979933,0.027341538631757683
21.994648829431437,0.027361316036122452
22.094715719063544,0.02738123496498351
22.19478260869565,0.02740129070610747
22.294849498327757,0.027421478547260934
22.394916387959864,0.027441793776210505
22.49498327759197,0.027462231680722787
22.59505016722408,0.02748278754856439
22.695117056856187,0.027503456667501914
22.795183946488294,0.027524234325301964
22.8952508361204,0.027545115809731145
22.995317725752507,0.027566096408556062
23.095384615384614,0.027587171409543317
23.19545150501672,0.02760833610045952
23.295518394648827,0.02762958576907127
23.395585284280934,0.027650915703145176
23.495652173913044,0.02767232119044784
23.59571906354515,0.027693797518745865
23.695785953177257,0.02771533997580586
23.795852842809364,0.027736943849394426
23.89591973244147,0.02775860442727817
23.995986622073577,0.027780316997223695
24.096053511705684,0.027802076846997602
24.19612040133779,0.027823879264366507
24.296187290969897,0.027845719537097004
24.396254180602007,0.027867592952955704
24.496321070234114,0.027889494799709202
24.59638795986622,0.02791142036512411
24.696454849498327,0.027933364936967034
24.796521739130434,0.027955323803004573
24.89658862876254,0.027977292251003334
24.996655518394647,0.027999265568729927
25.096722408026753,0.028021239043950947
25.19678929765886,0.028043207964433003
25.29685618729097,0.028065167617942702
25.396923076923077,0.028087113292246647
25.496989966555184,0.028109040275111442
25.59705685618729,0.02813094385430369
25.697123745819397,0.02815281931759
25.797190635451503,0.02817466195273697
25.89725752508361,0.028196467047511206
25.997324414715717,0.02821822988967932
26.097391304347823,0.02823994576700791
26.197458193979934,0.028261609967263582
26.29752508361204,0.02828321777821294
26.397591973244147,0.02830476448762259
26.497658862876253,0.028326245383259133
26.59772575250836,0.02834765575288918
26.697792642140467,0.02836899088427933
26.797859531772573,0.02839024606519619
26.89792642140468,0.028411416583406363
26.997993311036787,0.028432497726676456
27.098060200668897,0.028453484782773073
27.198127090301004,0.028474373039462812
27.29819397993311,0.02849515778451229
27.398260869565217,0.0285158343056881
27.498327759197323,0.028536397890756852
27.59839464882943,0.028556843827485152
27.698461538461537,0.0285771674036396
27.798528428093643,0.028597363906986806
27.89859531772575,0.02861742862529337
27.99866220735786,0.0286373568463259
28.098729096989967,0.028657143857850995
28.198795986622073,0.028676784947635266
28.29886287625418,0.028696275403445316
28.398929765886287,0.028715610513047746
28.498996655518393,0.028734785564209164
28.5990635451505,0.028753795844696176
28.699130434782607,0.02877263664227538
28.799197324414713,0.02879130324471339
28.899264214046823,0.028809790939776803
28.99933110367893,0.028828095015232227
29.099397993311037,0.02884621075884626
29.199464882943143,0.028864133458385517
29.29953177257525,0.028881858401616597
29.399598662207357,0.028899380876306103
29.499665551839463,0.028916696170220645
29.59973244147157,0.028933799571126826
29.699799331103677,0.028950686366791243
29.799866220735783,0.02896735184498051
29.899933110367893,0.02898379129346123
30.0,0.029
